#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
lcl|NC_000913.3_prot_NP_417921.1_3390	lcl|NC_017632.1_prot_WP_001040644.1_3424	497	498	100	100	498	97.992	954
lcl|NC_000913.3_prot_NP_417922.1_3391	lcl|NC_017632.1_prot_WP_000743193.1_3425	198	198	100	100	198	100.000	408
lcl|NC_000913.3_prot_NP_417923.1_3392	lcl|NC_017632.1_prot_WP_001295207.1_3426	89	89	100	100	89	98.876	175
lcl|NC_000913.3_prot_NP_417924.1_3393	lcl|NC_017632.1_prot_WP_000042886.1_3427	119	119	100	100	119	98.319	243
lcl|NC_000913.3_prot_NP_417925.1_3394	lcl|NC_017632.1_prot_WP_000964729.1_3428	208	208	100	100	208	99.519	404
lcl|NC_000913.3_prot_NP_417926.1_3395	lcl|NC_017632.1_prot_WP_000106588.1_3429	732	732	100	100	732	98.497	1447
lcl|NC_000913.3_prot_NP_417927.1_3396	lcl|NC_017632.1_prot_WP_000130621.1_3430	81	81	100	100	81	100.000	168
lcl|NC_000913.3_prot_NP_417928.1_3397	lcl|NC_017632.1_prot_WP_001100463.1_3431	221	221	100	100	221	99.095	439
lcl|NC_000913.3_prot_NP_417929.4_3398	lcl|NC_017632.1_prot_WP_001245296.1_3432	185	185	100	100	185	99.459	371
lcl|NC_000913.3_prot_NP_417930.2_3399	lcl|NC_017632.1_prot_WP_001298004.1_3433	405	416	100	97	405	99.012	775
lcl|NC_000913.3_prot_NP_417931.4_3400	lcl|NC_017632.1_prot_WP_001297987.1_3434	349	349	100	100	349	98.854	684
lcl|NC_000913.3_prot_NP_417932.1_3401	lcl|NC_017632.1_prot_WP_000285789.1_3435	195	195	100	100	195	98.974	397
lcl|NC_000913.3_prot_NP_417933.1_3402	lcl|NC_017632.1_prot_WP_000493122.1_3436	524	524	100	100	524	99.237	1076
lcl|NC_000913.3_prot_NP_417934.1_3403	lcl|NC_017632.1_prot_WP_000947074.1_3437	314	314	100	100	314	99.363	623
lcl|NC_000913.3_prot_NP_417935.1_3404	lcl|NC_017632.1_prot_WP_001008954.1_3438	277	277	100	100	277	99.278	543
lcl|NC_000913.3_prot_NP_417936.1_3405	lcl|NC_017632.1_prot_WP_001136232.1_3439	254	254	100	100	254	99.213	507
lcl|NC_000913.3_prot_NP_417937.1_3406	lcl|NC_017632.1_prot_WP_000173679.1_3440	268	268	100	100	268	97.388	532
lcl|NC_000913.3_prot_NP_417938.1_3407	lcl|NC_017632.1_prot_WP_001190062.1_3441	133	133	100	100	133	100.000	269
lcl|NC_000913.3_prot_NP_417942.6_3411	lcl|NC_017632.1_prot_WP_001314210.1_3449	374	374	100	100	374	99.733	750
lcl|NC_000913.3_prot_YP_026225.1_3412	lcl|NC_017632.1_prot_WP_000149183.1_3450	911	911	100	100	911	99.341	1854
lcl|NC_000913.3_prot_NP_417944.1_3413	lcl|NC_017632.1_prot_WP_000361455.1_3451	355	355	100	100	355	98.873	694
lcl|NC_000913.3_prot_NP_417948.4_3416	lcl|NC_017632.1_prot_WP_001351225.1_3452	350	350	100	100	350	90.571	642
lcl|NC_000913.3_prot_NP_417949.1_3417	lcl|NC_017632.1_prot_WP_000439156.1_3453	400	397	99	99	396	98.485	808
lcl|NC_000913.3_prot_NP_417950.1_3418	lcl|NC_017632.1_prot_WP_000902780.1_3454	499	499	100	100	499	100.000	1007
lcl|NC_000913.3_prot_NP_417951.1_3419	lcl|NC_017632.1_prot_WP_000626187.1_3455	111	111	100	100	111	100.000	229
lcl|NC_000913.3_prot_NP_417952.1_3420	lcl|NC_017632.1_prot_WP_000323571.1_3456	144	144	100	100	144	100.000	295
lcl|NC_000913.3_prot_NP_417953.1_3423	lcl|NC_017632.1_prot_WP_001098636.1_3457	489	489	100	100	489	99.796	978
lcl|NC_000913.3_prot_NP_417954.1_3424	lcl|NC_017632.1_prot_WP_000686605.1_3458	250	250	100	100	250	98.800	495
lcl|NC_000913.3_prot_NP_417955.1_3425	lcl|NC_017632.1_prot_WP_001312164.1_3459	680	680	100	100	680	99.706	1407
lcl|NC_000913.3_prot_NP_417956.1_3426	lcl|NC_017632.1_prot_WP_000954225.1_3460	280	280	100	100	280	99.286	571
lcl|NC_000913.3_prot_NP_417957.1_3427	lcl|NC_017632.1_prot_WP_000160799.1_3461	450	450	100	100	450	98.889	924
lcl|NC_000913.3_prot_YP_001165328.2_3428	lcl|NC_017632.1_prot_WP_001295215.1_3462	27	27	100	100	27	100.000	48.5
lcl|NC_000913.3_prot_NP_417960.1_3431	lcl|NC_017632.1_prot_WP_000065791.1_3463	141	141	100	100	141	95.745	277
lcl|NC_000913.3_prot_NP_417963.4_3434	lcl|NC_017632.1_prot_WP_001057453.1_3465	188	188	100	100	188	99.468	386
lcl|NC_000913.3_prot_NP_417964.1_3435	lcl|NC_017632.1_prot_WP_000478618.1_3466	176	176	100	100	176	98.295	352
lcl|NC_000913.3_prot_NP_417965.1_3436	lcl|NC_017632.1_prot_WP_000123131.1_3475	215	215	100	100	215	99.070	426
lcl|NC_000913.3_prot_NP_417966.4_3437	lcl|NC_017632.1_prot_WP_001298717.1_3476	108	108	100	100	108	100.000	226
lcl|NC_000913.3_prot_NP_417967.1_3438	lcl|NC_017632.1_prot_WP_000756548.1_3477	110	110	100	100	110	98.182	216
lcl|NC_000913.3_prot_NP_417968.1_3439	lcl|NC_017632.1_prot_WP_000965671.1_3478	190	190	100	100	190	99.474	369
lcl|NC_000913.3_prot_NP_417969.1_3440	lcl|NC_017632.1_prot_WP_000576690.1_3479	175	175	100	100	175	100.000	353
lcl|NC_000913.3_prot_NP_417970.1_3441	lcl|NC_017632.1_prot_WP_001081978.1_3481	385	385	100	100	385	99.740	776
lcl|NC_000913.3_prot_NP_417971.1_3442	lcl|NC_017632.1_prot_WP_000024842.1_3482	1037	1037	100	100	1037	99.325	2095
lcl|NC_000913.3_prot_NP_417972.1_3443	lcl|NC_017632.1_prot_WP_000951553.1_3483	242	242	100	100	242	94.628	473
lcl|NC_000913.3_prot_NP_417973.1_3444	lcl|NC_017632.1_prot_WP_001182743.1_3484	274	274	100	100	274	93.066	526
lcl|NC_000913.3_prot_NP_417974.1_3445	lcl|NC_017632.1_prot_WP_000372259.1_3485	466	466	100	100	466	99.785	972
lcl|NC_000913.3_prot_NP_417975.1_3446	lcl|NC_017632.1_prot_WP_000784839.1_3486	465	465	100	100	465	99.355	966
lcl|NC_000913.3_prot_NP_417976.1_3447	lcl|NC_017632.1_prot_WP_000934214.1_3487	549	549	100	100	549	99.818	1129
lcl|NC_000913.3_prot_NP_417977.1_3448	lcl|NC_017632.1_prot_WP_001167662.1_3488	200	200	100	100	200	99.000	412
lcl|NC_000913.3_prot_NP_417978.2_3449	lcl|NC_017632.1_prot_WP_014639513.1_3489	299	299	100	100	299	97.993	599
lcl|NC_000913.3_prot_NP_417979.1_3450	lcl|NC_017632.1_prot_WP_000191257.1_3490	337	337	100	100	337	99.110	683
lcl|NC_000913.3_prot_NP_417980.1_3451	lcl|NC_017632.1_prot_WP_001148998.1_3491	440	440	100	100	440	98.636	856
lcl|NC_000913.3_prot_NP_417981.2_3452	lcl|NC_017632.1_prot_WP_001314213.1_3492	686	686	100	100	686	99.271	1379
lcl|NC_000913.3_prot_NP_417982.2_3453	lcl|NC_017632.1_prot_WP_001329855.1_3493	255	255	100	100	255	99.216	522
lcl|NC_000913.3_prot_NP_417983.2_3454	lcl|NC_017632.1_prot_WP_001297976.1_3494	309	309	100	100	309	99.353	634
lcl|NC_000913.3_prot_NP_417984.1_3455	lcl|NC_017632.1_prot_WP_001163136.1_3495	498	498	100	100	498	99.398	1011
lcl|NC_000913.3_prot_NP_417985.1_3456	lcl|NC_017632.1_prot_WP_000858214.1_3496	428	428	100	100	428	100.000	848
lcl|NC_000913.3_prot_NP_417986.4_3457	lcl|NC_017632.1_prot_WP_001266326.1_3497	662	662	100	100	662	99.396	1340
lcl|NC_000913.3_prot_YP_026226.4_3458	lcl|NC_017632.1_prot_WP_001225074.1_3498	1157	1157	100	100	1157	98.617	2331
lcl|NC_000913.3_prot_NP_417988.1_3459	lcl|NC_017632.1_prot_WP_001304954.1_3499	368	368	100	100	368	98.913	752
lcl|NC_000913.3_prot_NP_417989.1_3460	lcl|NC_017632.1_prot_WP_001332146.1_3500	779	779	100	100	779	98.460	1576
lcl|NC_000913.3_prot_NP_417990.4_3461	lcl|NC_017632.1_prot_WP_000025883.1_3501	872	872	100	100	872	99.656	1799
lcl|NC_000913.3_prot_NP_417992.1_3462	lcl|NC_017632.1_prot_WP_001063314.1_3503	62	62	100	100	62	98.387	124
lcl|NC_000913.3_prot_NP_417993.1_3463	lcl|NC_017632.1_prot_WP_001204957.1_3504	523	523	100	100	523	98.470	1063
lcl|NC_000913.3_prot_NP_417994.2_3464	lcl|NC_017632.1_prot_WP_000988308.1_3505	63	63	100	100	63	100.000	126
lcl|NC_000913.3_prot_NP_417995.1_3465	lcl|NC_017632.1_prot_WP_000191567.1_3506	559	559	100	100	559	98.927	1140
lcl|NC_000913.3_prot_NP_417996.1_3467	lcl|NC_017632.1_prot_WP_001332306.1_3510	423	423	100	100	423	97.872	831
lcl|NC_000913.3_prot_NP_417997.1_3468	lcl|NC_017632.1_prot_WP_000103579.1_3511	334	334	100	100	334	98.503	678
lcl|NC_000913.3_prot_NP_417998.1_3469	lcl|NC_017632.1_prot_WP_001196477.1_3512	327	327	100	100	327	99.388	668
lcl|NC_000913.3_prot_NP_417999.1_3470	lcl|NC_017632.1_prot_WP_000084677.1_3513	300	300	100	100	300	100.000	595
lcl|NC_000913.3_prot_NP_418000.1_3471	lcl|NC_017632.1_prot_WP_000938855.1_3514	339	339	100	100	339	100.000	674
lcl|NC_000913.3_prot_NP_418001.1_3472	lcl|NC_017632.1_prot_WP_001222871.1_3515	535	535	100	100	535	99.813	1115
lcl|NC_000913.3_prot_NP_418002.2_3473	lcl|NC_017632.1_prot_WP_001269201.1_3516	563	563	100	100	563	99.645	1175
lcl|NC_000913.3_prot_NP_418003.1_3474	lcl|NC_017632.1_prot_WP_000189046.1_3517	402	402	100	100	402	98.010	785
lcl|NC_000913.3_prot_NP_418004.4_3475	lcl|NC_017632.1_prot_WP_000584465.1_3518	232	232	100	100	232	98.276	469
lcl|NC_000913.3_prot_NP_418005.1_3476	lcl|NC_017632.1_prot_WP_000438940.1_3519	187	187	100	100	187	97.861	390
lcl|NC_000913.3_prot_NP_418006.1_3477	lcl|NC_017632.1_prot_WP_000617662.1_3520	146	146	100	100	146	95.890	296
lcl|NC_000913.3_prot_NP_418007.3_3478	lcl|NC_017632.1_prot_WP_000013974.1_3521	777	777	100	100	777	97.426	1580
lcl|NC_000913.3_prot_YP_026228.1_3479	lcl|NC_017632.1_prot_WP_000747631.1_3522	219	219	100	100	219	99.543	432
lcl|NC_000913.3_prot_NP_418009.2_3480	lcl|NC_017632.1_prot_WP_000805027.1_3523	324	324	100	100	324	99.691	669
lcl|NC_000913.3_prot_NP_418010.2_3481	lcl|NC_017632.1_prot_WP_000190516.1_3524	236	236	100	100	236	100.000	481
lcl|NC_000913.3_prot_NP_418011.1_3482	lcl|NC_017632.1_prot_WP_000455798.1_3525	96	96	100	100	96	100.000	197
lcl|NC_000913.3_prot_NP_418012.1_3483	lcl|NC_017632.1_prot_WP_000014594.1_3526	70	70	100	100	70	100.000	142
lcl|NC_000913.3_prot_YP_026229.1_3485	lcl|NC_017632.1_prot_WP_001135732.1_3527	50	50	100	100	50	100.000	102
lcl|NC_000913.3_prot_NP_418016.1_3488	lcl|NC_017632.1_prot_WP_001291788.1_3528	689	689	100	100	689	99.565	1399
lcl|NC_000913.3_prot_NP_418017.1_3489	lcl|NC_017632.1_prot_WP_001168544.1_3529	303	303	100	100	303	99.670	632
lcl|NC_000913.3_prot_YP_588469.1_3490	lcl|NC_017632.1_prot_WP_000980102.1_3530	99	99	100	100	99	96.970	204
lcl|NC_000913.3_prot_NP_418018.1_3491	lcl|NC_017632.1_prot_WP_001182635.1_3531	331	331	100	100	331	97.583	654
lcl|NC_000913.3_prot_NP_418019.4_3492	lcl|NC_017632.1_prot_WP_001332303.1_3532	145	145	100	100	145	96.552	287
lcl|NC_000913.3_prot_NP_418020.2_3493	lcl|NC_017632.1_prot_WP_001296517.1_3533	113	113	100	100	113	97.345	223
lcl|NC_000913.3_prot_NP_418021.1_3494	lcl|NC_017632.1_prot_WP_000275340.1_3534	484	484	100	100	484	98.554	975
lcl|NC_000913.3_prot_NP_418022.1_3495	lcl|NC_017632.1_prot_WP_001149592.1_3535	440	440	100	100	440	99.773	920
lcl|NC_000913.3_prot_NP_418023.1_3496	lcl|NC_017632.1_prot_WP_001296518.1_3536	330	330	100	100	330	99.697	664
lcl|NC_000913.3_prot_NP_418024.1_3497	lcl|NC_017632.1_prot_WP_001146512.1_3537	513	513	100	100	513	99.415	1035
lcl|NC_000913.3_prot_NP_418025.1_3498	lcl|NC_017632.1_prot_WP_000045978.1_3538	393	393	100	100	393	100.000	759
lcl|NC_000913.3_prot_NP_418026.1_3499	lcl|NC_017632.1_prot_WP_000494484.1_3539	392	392	100	100	392	100.000	815
lcl|NC_000913.3_prot_YP_026230.1_3500	lcl|NC_017632.1_prot_WP_001297957.1_3540	274	274	100	100	274	100.000	569
lcl|NC_000913.3_prot_NP_418028.1_3502	lcl|NC_017632.1_prot_WP_000761248.1_3541	676	676	100	100	676	97.485	1377
lcl|NC_000913.3_prot_YP_026231.1_3503	lcl|NC_017632.1_prot_WP_000144359.1_3542	417	417	100	100	417	99.520	857
lcl|NC_000913.3_prot_NP_418030.1_3504	lcl|NC_017632.1_prot_WP_001332299.1_3543	157	157	100	100	157	96.178	307
lcl|NC_000913.3_prot_NP_418031.1_3505	lcl|NC_017632.1_prot_WP_000514241.1_3544	282	282	100	100	282	99.645	583
lcl|NC_000913.3_prot_NP_418032.1_3506	lcl|NC_017632.1_prot_WP_000869018.1_3545	332	332	100	100	332	99.398	684
lcl|NC_000913.3_prot_NP_418033.1_3507	lcl|NC_017632.1_prot_WP_000576092.1_3546	155	154	99	100	154	91.558	293
lcl|NC_000913.3_prot_NP_418034.1_3508	lcl|NC_017632.1_prot_WP_000821445.1_3548	157	155	100	100	157	73.248	191
lcl|NC_000913.3_prot_YP_026232.1_3509	lcl|NC_017632.1_prot_WP_000153839.1_3549	425	425	100	100	425	84.941	663
lcl|NC_000913.3_prot_NP_418037.1_3511	lcl|NC_017632.1_prot_WP_000196109.1_3551	498	498	100	100	498	96.386	998
lcl|NC_000913.3_prot_NP_418038.1_3512	lcl|NC_017632.1_prot_WP_000089506.1_3552	220	220	100	100	220	98.182	434
lcl|NC_000913.3_prot_NP_418039.2_3513	lcl|NC_017632.1_prot_WP_001297963.1_3553	286	286	100	100	286	96.503	573
lcl|NC_000913.3_prot_NP_418040.1_3514	lcl|NC_017632.1_prot_WP_000893158.1_3554	231	231	100	100	231	96.104	468
lcl|NC_000913.3_prot_NP_418045.4_3519	lcl|NC_017632.1_prot_WP_000183978.1_3555	512	512	100	100	512	99.805	1062
lcl|NC_000913.3_prot_YP_026233.1_3520	lcl|NC_017632.1_prot_WP_000741500.1_3557	383	383	100	100	383	99.739	780
lcl|NC_000913.3_prot_NP_418047.1_3521	lcl|NC_017632.1_prot_WP_000582432.1_3558	614	614	100	100	614	99.511	1246
lcl|NC_000913.3_prot_NP_418048.1_3522	lcl|NC_017632.1_prot_WP_000206261.1_3559	463	463	100	100	463	99.352	934
lcl|NC_000913.3_prot_NP_418049.1_3523	lcl|NC_017632.1_prot_WP_000779792.1_3560	202	202	100	100	202	100.000	412
lcl|NC_000913.3_prot_NP_418054.1_3528	lcl|NC_017632.1_prot_WP_000364934.1_3561	378	378	100	100	378	99.735	767
lcl|NC_000913.3_prot_NP_418055.1_3529	lcl|NC_017632.1_prot_WP_000479632.1_3562	120	120	100	100	120	96.667	239
lcl|NC_000913.3_prot_NP_418056.1_3530	lcl|NC_017632.1_prot_WP_000093273.1_3563	637	637	100	100	637	99.529	1286
lcl|NC_000913.3_prot_NP_418057.1_3531	lcl|NC_017632.1_prot_WP_001363068.1_3564	382	382	100	100	382	98.953	768
lcl|NC_000913.3_prot_NP_418058.1_3532	lcl|NC_017632.1_prot_WP_000228269.1_3565	195	195	100	100	195	100.000	397
lcl|NC_000913.3_prot_YP_588470.1_3533	lcl|NC_017632.1_prot_WP_000517097.1_3566	69	69	97	97	67	98.507	134
lcl|NC_000913.3_prot_NP_418059.1_3534	lcl|NC_017632.1_prot_WP_000665680.1_3567	120	120	100	100	120	100.000	239
lcl|NC_000913.3_prot_NP_418060.1_3535	lcl|NC_017632.1_prot_WP_001297977.1_3570	551	551	100	100	551	99.819	1087
lcl|NC_000913.3_prot_NP_418061.1_3536	lcl|NC_017632.1_prot_WP_001304974.1_3571	258	258	100	100	258	98.837	527
lcl|NC_000913.3_prot_NP_418062.1_3537	lcl|NC_017632.1_prot_WP_000586970.1_3572	396	396	100	100	396	99.242	800
lcl|NC_000913.3_prot_NP_418063.1_3538	lcl|NC_017632.1_prot_WP_000932347.1_3573	157	157	100	100	157	100.000	327
lcl|NC_000913.3_prot_NP_418064.1_3539	lcl|NC_017632.1_prot_WP_001277561.1_3574	273	273	100	100	273	100.000	564
lcl|NC_000913.3_prot_NP_418065.1_3540	lcl|NC_017632.1_prot_WP_001076194.1_3575	339	339	100	100	339	100.000	694
lcl|NC_000913.3_prot_NP_418066.1_3541	lcl|NC_017632.1_prot_WP_000003382.1_3576	155	155	100	100	155	99.355	324
lcl|NC_000913.3_prot_NP_418067.1_3542	lcl|NC_017632.1_prot_WP_000024392.1_3577	83	83	100	100	83	100.000	174
lcl|NC_000913.3_prot_NP_418068.1_3543	lcl|NC_017632.1_prot_WP_001156181.1_3578	143	143	100	100	143	100.000	290
lcl|NC_000913.3_prot_NP_418069.1_3544	lcl|NC_017632.1_prot_WP_000116566.1_3579	514	514	100	100	514	99.805	1056
lcl|NC_000913.3_prot_NP_418070.6_3545	lcl|NC_017632.1_prot_WP_001214150.1_3580	419	427	100	98	419	99.761	833
lcl|NC_000913.3_prot_NP_418071.4_3546	lcl|NC_017632.1_prot_WP_000483824.1_3581	319	319	100	100	319	97.806	649
lcl|NC_000913.3_prot_NP_418072.1_3547	lcl|NC_017632.1_prot_WP_000982107.1_3582	344	344	100	100	344	98.837	714
lcl|NC_000913.3_prot_NP_418073.1_3548	lcl|NC_017632.1_prot_WP_000646018.1_3583	341	341	100	100	341	99.413	699
lcl|NC_000913.3_prot_NP_418074.1_3549	lcl|NC_017632.1_prot_WP_001213847.1_3584	398	398	100	100	398	99.497	814
lcl|NC_000913.3_prot_NP_418076.1_3551	lcl|NC_017632.1_prot_WP_000587750.1_3585	310	310	100	100	310	99.677	640
lcl|NC_000913.3_prot_NP_418077.1_3552	lcl|NC_017632.1_prot_WP_000699228.1_3586	348	348	100	100	348	99.713	719
lcl|NC_000913.3_prot_NP_418078.1_3553	lcl|NC_017632.1_prot_WP_001264595.1_3587	319	326	98	96	312	97.115	625
lcl|NC_000913.3_prot_NP_418087.1_3565	lcl|NC_017632.1_prot_WP_001332292.1_3594	265	265	100	100	265	84.528	471
lcl|NC_000913.3_prot_NP_418088.1_3566	lcl|NC_017632.1_prot_WP_000634246.1_3595	374	374	100	100	374	90.374	713
lcl|NC_000913.3_prot_NP_418089.1_3567	lcl|NC_017632.1_prot_WP_000360396.1_3596	344	352	97	95	333	72.673	516
lcl|NC_000913.3_prot_NP_418090.1_3568	lcl|NC_017632.1_prot_WP_000891546.1_3597	425	425	100	100	425	99.765	862
lcl|NC_000913.3_prot_NP_418091.1_3569	lcl|NC_017632.1_prot_WP_001171873.1_3598	159	159	100	100	159	99.371	327
lcl|NC_000913.3_prot_NP_418092.1_3570	lcl|NC_017632.1_prot_WP_001114533.1_3599	269	269	100	100	269	99.628	553
lcl|NC_000913.3_prot_NP_418093.1_3571	lcl|NC_017632.1_prot_WP_001051798.1_3600	55	55	100	100	55	100.000	111
lcl|NC_000913.3_prot_NP_418094.1_3572	lcl|NC_017632.1_prot_WP_000091955.1_3601	78	78	100	100	78	100.000	162
lcl|NC_000913.3_prot_NP_418095.4_3573	lcl|NC_017632.1_prot_WP_001297375.1_3602	222	222	100	100	222	99.099	452
lcl|NC_000913.3_prot_NP_418096.4_3574	lcl|NC_017632.1_prot_WP_000050149.1_3603	406	406	100	100	406	99.754	827
lcl|NC_000913.3_prot_NP_418097.2_3575	lcl|NC_017632.1_prot_WP_000976066.1_3604	152	152	100	100	152	98.684	307
lcl|NC_000913.3_prot_NP_418098.4_3576	lcl|NC_017632.1_prot_WP_000818598.1_3605	198	198	100	100	198	99.495	396
lcl|NC_000913.3_prot_NP_418099.1_3577	lcl|NC_017632.1_prot_WP_000806174.1_3606	213	213	100	100	213	99.531	434
lcl|NC_000913.3_prot_YP_009518822.1_3578	lcl|NC_017632.1_prot_WP_001247093.1_3607	228	238	98	94	223	99.103	452
lcl|NC_000913.3_prot_NP_418101.1_3579	lcl|NC_017632.1_prot_WP_000621332.1_3608	287	287	100	100	287	98.955	572
lcl|NC_000913.3_prot_NP_418102.2_3580	lcl|NC_017632.1_prot_WP_001297973.1_3609	274	274	100	100	274	84.307	475
lcl|NC_000913.3_prot_NP_418103.4_3581	lcl|NC_017632.1_prot_WP_000924289.1_3610	205	205	100	100	205	100.000	401
lcl|NC_000913.3_prot_NP_418104.2_3582	lcl|NC_017632.1_prot_WP_001363072.1_3611	560	560	100	100	560	96.964	1111
lcl|NC_000913.3_prot_NP_418106.1_3584	lcl|NC_017632.1_prot_WP_000135058.1_3613	91	91	100	100	91	100.000	176
lcl|NC_000913.3_prot_NP_418107.1_3585	lcl|NC_017632.1_prot_WP_000280473.1_3614	702	702	100	100	702	99.858	1459
lcl|NC_000913.3_prot_NP_418108.1_3586	lcl|NC_017632.1_prot_WP_001070179.1_3615	229	229	100	100	229	99.563	476
lcl|NC_000913.3_prot_NP_418109.1_3587	lcl|NC_017632.1_prot_WP_000678408.1_3616	693	693	100	100	693	99.134	1404
lcl|NC_000913.3_prot_NP_418110.1_3588	lcl|NC_017632.1_prot_WP_000468826.1_3617	401	401	100	100	401	99.002	786
lcl|NC_000913.3_prot_NP_418111.1_3589	lcl|NC_017632.1_prot_WP_001295238.1_3618	463	463	100	100	463	100.000	915
lcl|NC_000913.3_prot_NP_418112.1_3590	lcl|NC_017632.1_prot_WP_001556057.1_3619	569	569	100	100	569	98.243	1134
lcl|NC_000913.3_prot_NP_418113.1_3591	lcl|NC_017632.1_prot_WP_000702905.1_3628	772	772	100	100	772	98.964	1603
lcl|NC_000913.3_prot_NP_418114.4_3592	lcl|NC_017632.1_prot_WP_000834420.1_3629	460	460	100	100	460	99.130	934
lcl|NC_000913.3_prot_NP_418116.1_3594	lcl|NC_017632.1_prot_3632	307	307	72	72	222	99.099	434
lcl|NC_000913.3_prot_NP_418117.1_3596	lcl|NC_017632.1_prot_WP_000779409.1_3633	272	272	100	100	272	98.529	548
lcl|NC_000913.3_prot_YP_588471.1_3597	lcl|NC_017632.1_prot_WP_001297978.1_3634	97	97	100	100	97	89.691	181
lcl|NC_000913.3_prot_NP_418118.2_3598	lcl|NC_017632.1_prot_WP_011478308.1_3635	396	396	100	100	396	98.485	770
lcl|NC_000913.3_prot_NP_418119.2_3599	lcl|NC_017632.1_prot_WP_001295241.1_3636	150	150	100	100	150	100.000	306
lcl|NC_000913.3_prot_NP_418120.2_3600	lcl|NC_017632.1_prot_WP_001556060.1_3637	444	444	100	100	444	98.423	864
lcl|NC_000913.3_prot_NP_418121.1_3601	lcl|NC_017632.1_prot_WP_001065732.1_3638	588	588	100	100	588	98.639	1196
lcl|NC_000913.3_prot_NP_418122.1_3602	lcl|NC_017632.1_prot_WP_000879194.1_3639	463	463	100	100	463	100.000	933
lcl|NC_000913.3_prot_NP_418123.2_3603	lcl|NC_017632.1_prot_WP_001350834.1_3640	439	439	100	100	439	99.089	876
lcl|NC_000913.3_prot_NP_418124.4_3604	lcl|NC_017632.1_prot_WP_001332272.1_3641	500	500	100	100	500	99.000	980
lcl|NC_000913.3_prot_NP_418125.1_3605	lcl|NC_017632.1_prot_WP_001332271.1_3642	196	196	100	100	196	99.490	393
lcl|NC_000913.3_prot_NP_418126.1_3606	lcl|NC_017632.1_prot_WP_001181706.1_3643	96	96	100	100	96	100.000	199
lcl|NC_000913.3_prot_NP_418127.1_3607	lcl|NC_017632.1_prot_WP_000168473.1_3644	562	562	100	100	562	99.466	1150
lcl|NC_000913.3_prot_NP_418128.1_3608	lcl|NC_017632.1_prot_WP_001312198.1_3645	32	32	100	100	32	96.875	58.5
lcl|NC_000913.3_prot_NP_418129.2_3611	lcl|NC_017632.1_prot_WP_001332269.1_3646	394	394	100	100	394	99.239	771
lcl|NC_000913.3_prot_NP_418130.1_3612	lcl|NC_017632.1_prot_WP_000148034.1_3647	165	165	100	100	165	93.939	327
lcl|NC_000913.3_prot_NP_418131.1_3613	lcl|NC_017632.1_prot_WP_001113443.1_3648	120	120	100	100	120	99.167	243
lcl|NC_000913.3_prot_NP_418132.1_3614	lcl|NC_017632.1_prot_WP_000703959.1_3649	115	115	100	100	115	100.000	227
lcl|NC_000913.3_prot_NP_418134.1_3616	lcl|NC_017632.1_prot_WP_001332267.1_3651	497	354	70	99	350	98.857	735
lcl|NC_000913.3_prot_NP_418135.1_3617	lcl|NC_017632.1_prot_WP_001087168.1_3652	571	571	100	100	571	98.599	1132
lcl|NC_000913.3_prot_NP_418136.2_3618	lcl|NC_017632.1_prot_WP_001332266.1_3653	297	288	97	100	288	97.569	590
lcl|NC_000913.3_prot_NP_418140.4_3623	lcl|NC_017632.1_prot_WP_001279773.1_3654	553	553	100	100	553	97.649	1075
lcl|NC_000913.3_prot_NP_418141.2_3624	lcl|NC_017632.1_prot_WP_001243431.1_3655	142	142	100	100	142	100.000	293
lcl|NC_000913.3_prot_NP_418142.1_3625	lcl|NC_017632.1_prot_WP_001243437.1_3656	137	137	100	100	137	100.000	278
lcl|NC_000913.3_prot_NP_418143.2_3626	lcl|NC_017632.1_prot_WP_001332265.1_3657	110	110	100	100	110	94.545	218
lcl|NC_000913.3_prot_NP_418144.3_3627	lcl|NC_017632.1_prot_WP_001351208.1_3658	415	404	97	100	404	97.030	815
lcl|NC_000913.3_prot_NP_418145.2_3628	lcl|NC_017632.1_prot_WP_001350839.1_3659	354	366	100	97	354	98.023	724
lcl|NC_000913.3_prot_NP_418146.4_3629	lcl|NC_017632.1_prot_WP_000253469.1_3660	430	445	100	97	430	99.535	860
lcl|NC_000913.3_prot_YP_026237.1_3630	lcl|NC_017632.1_prot_WP_000705009.1_3661	382	382	100	100	382	99.476	783
lcl|NC_000913.3_prot_YP_026238.1_3631	lcl|NC_017632.1_prot_WP_001198717.1_3662	205	205	100	100	205	99.512	410
lcl|NC_000913.3_prot_NP_418148.1_3632	lcl|NC_017632.1_prot_WP_000127056.1_3663	292	292	100	100	292	95.548	553
lcl|NC_000913.3_prot_YP_026239.1_3633	lcl|NC_017632.1_prot_WP_000174305.1_3664	229	229	100	100	229	100.000	473
lcl|NC_000913.3_prot_NP_418152.1_3635	lcl|NC_017632.1_prot_WP_000985549.1_3666	270	270	100	100	270	100.000	555
lcl|NC_000913.3_prot_NP_418153.4_3636	lcl|NC_017632.1_prot_WP_001297997.1_3667	132	132	100	100	132	96.970	249
lcl|NC_000913.3_prot_YP_026241.1_3637	lcl|NC_017632.1_prot_WP_001298010.1_3668	804	804	100	100	804	99.876	1665
lcl|NC_000913.3_prot_NP_418155.1_3638	lcl|NC_017632.1_prot_WP_000060112.1_3669	357	357	100	100	357	100.000	736
